B2 B3 B4 B5 B6 B7 B8 B8A B11 B12
183.54324459302103 279.0150259169634 240.9239436824361 422.73080173430543 1089.8494360188 1325.664644045076 1367.6255470424526 1381.4650844313624 763.9562282145951 496.68997707004985
375.70060901468713 541.3885672419074 495.79115824621147 755.3743109249565 1578.0880129857098 1773.4942221962185 1588.5511369772437 1923.5132420245466 1082.2870334414756 549.7289009806985
299.1299319171486 485.66621122497645 421.0953385014027 715.3640378504333 1899.307140565857 2221.996972509712 2258.9761039754485 2306.2654591741107 1369.4034806042685 846.2889559158739
421.94432710253955 656.9259888316622 589.9265062873368 920.3049665584344 2101.4586309339716 2437.3727142413936 2531.2862256594335 2516.6733232982783 1570.8784160169103 985.6136557392701
507.0869900543817 791.2056781862459 612.1479941919698 1161.08120059683 3299.471358778979 3856.153875634186 3816.2014734678123 4027.037787494495 1967.6196652478297 1043.0306026857784
353.23036604623894 515.2520054848712 518.2450751564677 758.4538602728319 1453.6056137402534 1679.7264490529794 1803.6367109129078 1769.4662250538981 1290.6538578817367 892.0423946459913
245.47038128353927 345.37696454293405 376.00147566407435 517.378995977974 1036.4864682058753 1243.0828288077648 1318.6398491041416 1309.3892905624477 1004.8702487486806 750.6584345961018
123.54037200649944 211.9330706052774 173.0637268094094 334.65304990579034 1066.9786331970618 1224.511504194464 1357.4868636661913 1294.056229695638 548.5115755918104 275.0906966299796
447.03806829200255 636.1516848531512 685.0109473033883 909.3834643390187 1332.4328050227978 1485.201031757036 1723.6988257941377 1564.1496294688077 1487.4506498676722 928.1270877904159
150.5827993754112 230.99482012119816 170.15979112953536 350.8397622894904 1148.5508142392152 1526.2630987735527 1555.3045108364374 1596.074454780447 520.9510874547109 247.43395190721756
455.4651594623497 643.3381316856614 631.6826492225716 809.4523099176688 1312.5255193461608 1460.7010099613321 1412.510686960592 1519.8151881933395 1128.0928821530065 805.3360710025904
315.0522472629205 444.17636917450346 454.73973731131997 662.2737973536642 1414.1948730527672 1762.9466083067812 1807.298443855081 1909.9937435850704 1232.1034131509648 887.640300192932
638.618983095038 869.6407877402446 992.6295997944169 1262.700881540573 2231.4607764034695 2664.663395753592 2658.9003827884058 2887.6769021721966 2049.110194672885 1339.7493746191187
443.1461787478222 637.288669876579 648.8862862361539 957.5767647849004 2087.782245046281 2561.2670717893243 2584.3276953241393 2780.661324921366 1651.5835091135373 1068.3059027371603
317.29469098764537 508.74598782565664 411.4584137967084 780.7473704019008 2165.403298479906 2778.6212460578877 2913.8009771545994 2842.81171945061 1519.69055636324 833.2133904673861
389.8150287155072 514.7957830227404 598.9479415886057 769.4721074378248 1308.2914105597486 1510.6287176050496 1572.0719001235152 1631.9466339799035 1492.6358327497073 1197.1733239953194
337.1795485048357 512.3844048472833 475.95213391112566 794.3653623820223 1710.7563885464547 2015.0641861228132 2184.1445555279474 2159.5117373900225 1150.5068123788224 584.9283856278445
568.3124183100831 811.9247936679919 968.5237199980645 1268.1649322549383 1962.1256127154 2250.6385672075485 2206.8110844974767 2511.606199221973 2113.3218469134104 1377.7792883920424
899.3852433863212 967.9539999358308 801.2880438517857 1152.090284988726 2209.565003965079 2651.310609587521 2734.1324545957377 2802.7162029094025 1681.6416429476508 939.0022458278725
278.8672298076067 410.8420116381874 426.51257824833567 627.0321534494466 1368.4166848863445 1743.1146571964591 1781.199777541404 1893.6458746490337 994.4741372303121 525.1424655737478
309.0298786960417 470.2657504861446 455.4507235670876 709.2904264220888 1494.9051769780078 1751.8601815202956 1778.3588282466176 1802.6204794532157 1267.8964309365872 781.8553414249749
