NPV PV Soil Shade
0.5475179931417233 0.4524820068582766 0.0 0.0
0.4118366941423955 0.29818702381676615 0.0023981812837017887 0.28757810075713675
0.11376828628703023 0.5790591240042231 0.3071725897087466 0.0
0.09422216776198163 0.5041939838517987 0.2247208810854669 0.1768629673007528
0.5418968023292846 0.11817126966485077 0.33993192800586464 0.0
0.0 0.5673801498072872 0.43261985019271276 0.0
0.0 0.44783804903814184 0.13884096584936928 0.4133209851124888
0.07663598420138892 0.359744928944135 0.22190133377600677 0.34171775307846924
0.24452075669144246 0.034080905994791605 0.3294689542162725 0.3919293830974935
0.0 0.5633038659218512 0.43669613407814883 0.0
0.658945565128511 0.0 0.34105443487148895 0.0
0.22718363981963646 0.44802279218083363 0.32479356799952985 0.0
0.463189515975826 0.452206513304815 0.057649686836454196 0.02695428388290486
0.0 0.718185618052326 0.0664528843483852 0.2153614975992888
0.8955902533749842 0.05779504389544362 0.046614702729572174 0.0
0.21698310386735206 0.0 0.783016896132648 0.0
0.9804315628400262 0.0 0.019568437159973796 0.0
0.36972509683719823 0.30791052764730187 0.048357933105990215 0.27400644240950967
0.05889354609710491 0.3651721348503929 0.3624744126004871 0.21345990645201515
0.6348991439565332 0.0 0.36510085604346676 0.0
0.3080780323583623 0.45661711420157364 0.0 0.23530485344006413
0.3681614632469163 0.0 0.6318385367530837 0.0
0.0 0.27891900692726396 0.7210809930727362 0.0
0.4075811892452499 0.46581110901333234 0.12660770174141778 0.0
0.0 0.5371357071112185 0.26692341195627645 0.19594088093250508
0.04497772679607822 0.07991782255249053 0.2331392159407394 0.6419652347106919
0.2214855477150331 0.2824191647965936 0.28700825222800425 0.20908703526036898
0.5940880801549205 0.0 0.1896470606803121 0.2162648591647674
0.1522166126033974 0.42275892780728047 0.4250244595893221 0.0
0.0 0.22694110971949702 0.4145532091008931 0.35850568117961
0.5024610502405041 0.03760964656406041 0.20832468655634845 0.251604616639087
0.05460996066013149 0.552333980266839 0.22806221096724377 0.1649938481057857
0.21085798546412962 0.3131336925451878 0.4760083219906826 0.0
