B2 B3 B4 B5 B6 B7 B8 B8A B11 B12
824.6177633796353 1170.2594064828859 1534.2764835586408 1776.6450544923384 2306.713201752834 2551.8326205012245 2599.859931744243 2826.6346391522356 2854.8942469382764 2126.696366240865
768.4061717985011 1126.716475795456 1304.901622815088 1647.2361895505608 2732.8872551005293 3083.424075993674 3147.348401226482 3287.313648695834 2723.502809045684 1933.4213681712924
406.5419479689791 619.60820867647 673.5702313482419 932.4173421024906 1598.918035979832 1794.1502865833017 1813.3311375288993 1949.372446635797 1389.0138773742176 929.0685985636474
482.3523729486478 762.4500207731509 745.1779704342156 1147.6268787847075 2473.0635165530057 2861.6103177263 2769.6538825438606 3022.184772860253 1943.7109787326729 1215.8851914765733
380.5239469712168 559.6751074422947 671.8125819634223 837.6761018042369 1270.749344007287 1424.3756805744927 1454.0563336377656 1530.8450488719068 1366.082373574056 993.6375551459641
304.4557758328134 470.3053439189039 443.14754295220234 711.6760367707922 1557.7948428097657 1828.8316338744655 1809.538610473895 1975.798645204244 1235.1681075873962 694.9639926281172
566.9881484665607 875.0247677445911 897.4779546244217 1330.4489307192955 2812.334200187443 3493.4900263010245 3575.490570893818 3674.206668363319 2140.671723538772 1416.4175205367312
187.28633608081645 282.23086976352886 236.32571309363874 424.52495769495226 1351.7014231347869 1795.0776961251681 1927.3370046351492 1848.0548321950678 708.2169131393118 370.1463904036985
524.7995849328896 815.8436937561345 829.4979679524097 1272.3162257094386 2719.290199121847 3346.986390641499 3458.3142625669934 3518.8787270887133 2014.8194445635954 1344.9838555736685
448.1681830820668 702.3151906139904 660.4297615430905 1049.687707928744 2789.4356906899793 3718.661746520147 3821.1717696295404 3898.7775113517955 1721.9697102596533 1072.8955885231196
383.2342800137999 651.8095393474651 508.6498387608737 995.4842715945216 2959.0837950235828 3828.064835471387 4032.8272737952007 3862.2997785530874 1898.6524573553606 999.5928927500606
639.3368020374487 929.3416811686288 1118.3594874461055 1424.5456277967724 2395.8094626656157 2942.028404256913 2937.8955665250332 3208.873701650189 2432.6439804503575 1625.9509216811045
494.4211810615883 720.6301076469524 813.6526438792223 1117.1700539268984 1939.9411839882227 2281.7179506609777 2319.116749213727 2460.569023347698 1787.3772157109531 1185.2262201949763
322.91593410756855 460.88257140539486 513.6879690767013 674.2629940993492 1188.93891657934 1355.5584378372575 1333.69408405898 1432.6676782531592 1088.412193491242 747.941135808097
453.5636911355065 692.3080118744406 698.1077758650569 1008.6497379715772 2129.367096420188 2475.459895188631 2432.050475318223 2604.9004492991844 1605.0955253434681 851.3592831763002
301.2511666801796 479.013997924778 374.5296244193089 659.2865572376605 2158.8907468263587 2880.7002363286324 2788.115589576967 3019.458489790355 1257.8418874963988 566.7191655502788
