B2 B3 B4 B5 B6 B7 B8 B8A B11 B12
451.6208962021253 639.2899136476981 806.6388725208953 946.0289862030713 1222.395793808333 1354.87389512616 1403.343618976769 1491.2621811268489 1610.180437641712 1231.3709526278283
225.15842768348966 331.4177101995019 281.4285699961538 484.37560128861503 1092.665490794702 1301.9861963712103 1267.0203320960475 1373.4339579178898 697.7264736023407 388.12913513914543
532.8906046042468 777.589047317372 866.4655710778984 1146.088802929181 1886.550794630773 2119.6510169403773 2217.254923052386 2247.0360198907147 1766.7295943216236 1246.9938824581045
755.6054714010473 1065.1574367774783 1394.0531313625136 1581.3656729453048 1886.4545718784138 2064.4768902772166 2118.707070181744 2289.855637732211 2706.361842324728 2131.604347414739
415.81872854787923 616.560057059625 727.4761797925573 924.523118295613 1609.442796060456 1884.1396456700918 1983.3656646661252 1977.9486582660625 1578.2845254458653 1178.506813338243
567.9706885871834 879.6650776360643 911.4215106735885 1339.840543077371 2924.347902534924 3400.7493695905405 3559.894024638205 3669.3196068037346 1993.0436760478283 1192.164632785219
477.1522035570382 719.9365057276957 644.2224188830218 972.408412066819 2587.808009791006 3418.417999905644 3352.089772055181 3559.811366898263 1782.0666393897593 949.7216295899459
388.0024352193109 587.0227213531819 626.5199020366406 872.3744132832481 1689.8916122970602 1945.971412100466 1961.5694402968534 2040.6284168201882 1390.334440734957 952.1044563995775
502.90054791226567 715.0403793204617 924.3331969993245 1050.6917015540093 1281.3072957792317 1396.5353715433428 1417.9614745980166 1532.4894330791174 1838.2546303989757 1459.5294105508324
376.40618904638563 570.1937449742054 456.2558120238752 836.0988520671426 1962.0466421380124 2311.9975984161315 2431.409406538705 2490.7495819463907 1173.6922100659797 693.4172438443068
540.6006683040314 790.9412958939429 1071.2045894361663 1275.060510277168 1723.6066110354916 1955.4435752181535 2016.4145882198031 2244.0830247668796 1962.0278227835904 1318.3728396969618
659.1568188625251 949.4521426100379 1180.6368084315723 1384.652052371789 1861.8261765829761 2058.1376245778465 2128.378134714482 2223.708047083971 2384.395267590715 1868.9809340370557
456.518157869006 688.4567957849038 494.35791296702445 1104.627805151641 3735.8171187434577 4589.961469411889 4729.953522295114 4751.163159820678 1417.3010781538342 661.8312054833609
542.1738905452168 857.256882409383 907.1048077213795 1329.920817322713 2345.086108208339 2658.454665891925 2774.390604005699 2904.176025603556 2382.683846177104 1615.7504475212488
1243.2457053350124 1302.9694767883207 959.4685836225337 1516.697431713449 3452.535176884701 4196.554880876475 4376.8478744500335 4402.859505905104 1969.7825290137014 874.8227364092646
480.80304026457117 711.829948599333 798.572604692175 1057.3609812975242 1912.869517937503 2319.7440058551615 2387.462357052488 2460.29846456836 1818.0321090972704 1314.4439734393438
580.4070961638075 840.5747259965664 935.2724940027686 1246.726138994624 2156.605276780381 2422.769250980429 2630.226197558664 2603.842841403149 2048.0383660954953 1389.779053272875
763.7146540232744 1063.7829949990296 1365.1406877884363 1536.9563901642662 1794.8513359747847 1941.6219654038036 1998.656135891681 2148.5568987094357 2654.601623597014 2099.3380825381555
304.461642224202 416.7592464796962 429.8839578877321 585.744283559405 909.3452013799723 1030.3184463813127 1083.4157270189514 1149.6981053324932 850.4371109789292 568.4151288839738
765.425813770591 1075.6284939850757 1310.5485338203202 1551.0415244171534 2050.4444139104817 2259.147754724907 2233.105526841782 2477.4565795150847 2588.694263879374 1933.0241597450831
505.8137688205603 760.8336086833591 763.2833154476687 1161.232367043292 2478.7861205588074 3149.5282514098167 3151.040616224536 3422.9476065275835 1863.132823251461 1009.7147899119527
715.7306647848426 1006.9327094584097 1197.3840752334536 1612.8214637537903 2711.1604590070388 3130.5607944673015 3165.921101700203 3498.742392405197 2392.45153882384 1431.734937818103
377.408436171485 538.7088754712707 621.4627320796241 780.1375515544094 1236.1806615649182 1439.4355981758958 1344.0254719860006 1545.7361440483958 1258.0524125655966 856.8079661789419
582.1581642192605 843.967357794071 804.9797394028977 1253.6777895297641 2274.1420063732457 2656.933045145481 2596.580189425877 2866.223557469085 2029.569369421744 1204.5597111528416
562.0588963808648 823.9632759726558 982.1160835716905 1208.7663430913287 1804.3380741031474 2008.8175873811729 2060.7524187349445 2143.4225926289337 2048.256080098264 1565.286531860245
344.7854693150417 505.44322121482355 618.3613470539032 745.5996113297812 1060.6373781655318 1176.0551666976985 1208.6606089932086 1260.15469200706 1265.0569018733513 980.6936004084861
372.6805010983993 546.8513212229092 514.779805696124 832.8992849046342 2042.1000447516233 2472.471077088401 2443.7355353562752 2557.638418957683 1274.0508078153357 737.367015991116
507.78162854318447 848.1430564499092 755.0600792866235 1349.8141927077972 3163.662078952143 3762.0949907875843 3897.1610768863575 4016.4899406284694 2388.717457983506 1446.9604712536902
455.9002682022585 656.3950923586559 822.6855533860135 950.6560708482671 1264.6369790751162 1407.2189099376606 1447.0944199734154 1500.1285434434647 1655.0675601501348 1299.8684688185808
399.08252756241507 698.6880293999095 499.0995085344405 1070.2253675788083 3549.9569082885414 4356.2190946501 4410.993667128668 4473.272165209544 1613.4500659049095 865.2632850964794
668.7943515143293 970.0934101000507 1076.305936360861 1457.9380274399412 2263.3167405754343 2599.326154718219 2593.0808008456283 2889.9348323283034 2086.2088435973087 1306.1877227200262
621.2784674076104 893.655551434839 1073.1333802622871 1301.1727560127752 1728.2509754686012 1919.6615821197556 1944.1706278321744 2103.4474991043344 2223.1062428100745 1665.2158560793143
462.7886858329458 702.0171519501744 712.2543185712508 1023.2998730790773 2394.4376605027046 3131.260067715764 3169.085782476412 3323.2167172889112 1865.4260903116624 1129.3720790636248
401.0964618390824 628.2080159062958 492.1706437526103 975.6889591147478 2986.7760514958622 4087.7210790924883 4221.6830531558635 4269.567724748519 1608.000048156476 891.2298916794759
316.75225762967113 473.449113754189 432.88884300011983 689.1270247532783 1264.79078021178 1378.013657141373 1321.6749389228296 1492.764988326396 941.4025312321027 499.9406472973493
354.4253115549441 532.7409115342687 588.3812498975113 774.4674621535432 1652.1582056609209 2119.030921237972 2156.7641483028333 2262.5163256030787 1404.2498148261734 883.726596537549
318.872040326948 543.5358407644367 432.5721364047415 786.35560669611 1896.2313080452325 2289.6269449662923 2377.1193510946437 2365.7005155862757 1191.6648879091717 618.891382662541
399.84662681717475 536.2682662703269 520.6595166075573 788.6988245692214 1577.598963433773 1782.5773713380931 1784.2445844034517 1878.9470292906913 1016.3609901408589 590.3790417520502
395.3621627558293 576.1770424676129 642.5098465652876 868.7002577372484 1598.9768905307926 1889.8452967111098 1972.901942958676 1994.1789374368236 1443.0796470030587 987.0901860756253
435.17198168086054 621.5107947295118 724.2015262490013 909.6791848380492 1388.85712547525 1581.8338311023313 1597.1334638198891 1715.234080562539 1561.8163467924737 1143.4164189222104
428.92526511548584 578.3511688632351 725.6033970193122 816.0350027526216 983.8523877328446 1085.7992468790626 1056.4348105454842 1190.9501709989702 1358.632892433295 1058.9160261047741
728.7921023328527 1033.9960957421767 1334.0440021782954 1559.0449124634924 2023.8861661744897 2243.7293392242605 2300.3173691007537 2480.426147386654 2600.191629894753 1978.358048588623
366.06916725932393 589.0534235124368 590.2405811842648 920.2794099139765 1741.9113745312454 2021.2585351703265 2068.56346178048 2188.0964973421983 1681.083762042049 1081.8252268717226
270.2586973170753 384.2837099985697 491.325317840067 599.9403589041049 801.2559081498539 901.6215900390998 902.8043110773102 1014.200537321282 960.1162487281049 656.9770012400843
653.3173456529653 880.6162404421043 1064.3727013127248 1306.9114450584784 2064.8856046442784 2194.6457526193826 2076.8265680165973 2307.0258281410756 2031.583041160342 1426.8745556039507
574.9931373182649 869.4630406912027 952.3402125943956 1294.0299103877605 2423.1651461750334 2758.6854822635732 2783.235909344116 2917.140093259457 2228.931776691079 1518.8475534184277
546.8835737940133 800.2334735510235 972.5286572469885 1158.2030180505967 1913.0249125569014 2357.581972151191 2411.505385990024 2508.8422691872843 2156.329983870889 1597.516761299206
287.10848687063867 454.9696207783712 396.21581539398824 680.4902482083104 1706.6058497187976 2063.4107463497344 2099.153043065848 2162.6953191437015 1052.32086877154 590.261658214878
321.75328308742843 455.1785640601489 578.7604735479573 663.1744118045357 869.4266638693418 964.64435701387 1009.7360406889438 1046.5097971301798 1181.9270650210399 929.7328552661643
841.2780867464959 1107.2524226882322 987.3426351090093 1540.8718175609783 3494.098879858937 3997.9327495339785 4033.8469352302554 4213.181052586086 2419.2869721795905 1410.9566500385308
533.9100219290108 839.1053518864758 828.0740980083626 1227.0205298584106 2531.458978639893 2893.320745625842 2903.694094893178 3089.0819029716445 1907.6610429955715 1198.996670619151
559.2501103945217 795.2367593007355 1019.8365520899058 1235.9736521371206 1633.1305018807968 1833.0217362788387 1839.3152296131072 2058.844415255647 1991.052100290317 1383.7560464677108
412.2229919767998 643.9267297304874 662.6297662808998 979.5263011496796 2040.0240161016068 2398.254520512195 2445.9587614957554 2507.0690937883955 1651.1937958858614 1126.057870397974
220.41245889485975 374.21189223916576 316.43235554705296 566.2240508745468 1404.392967846016 1715.2861717093022 1807.307935990628 1765.7948143728595 933.7481872381574 563.3999064565786
531.4030272190736 783.636735079622 949.5982705909845 1169.7012530202144 1698.6993045929426 1953.6382951911871 1878.5818332611893 2052.66772774341 1993.7347782970185 1523.0328746595906
430.2204120441754 651.2019557730076 713.6778362516536 1011.2106239971708 1569.52779271709 1765.3353694350428 1822.2922106042854 1908.9629362939395 1520.4893122298042 935.3640577886684
706.0983116042792 1038.5122953962316 1220.7459518221547 1558.7881693832287 2437.26407124235 2775.5478945563673 2874.411167243067 3008.5831996591623 2767.957091193098 2035.4669672289324
350.95436649323284 500.708038633636 557.6429220229555 757.2310677507375 1222.1004372911086 1383.0421451649154 1388.8218400662706 1518.3281267035672 1265.0680575063277 833.6410273606765
465.7480604058503 651.3163051366978 730.6849486497077 932.4970488142698 1680.4058957077725 1954.3114396864103 1849.925675517765 2068.110244715013 1453.6008960739016 962.5801464868985
223.20530493753438 355.0494214153213 380.141369358415 574.6517326708582 1055.7970548223436 1249.0362227227897 1330.7814168927143 1386.392066473652 839.7447165204906 500.5065416866834
351.2502443288468 510.1383630214886 586.7224235021926 776.3733943932116 1186.2226555772233 1342.8614630511468 1259.0626984949 1455.3044672748565 1257.9274070003873 874.362537997155
1374.4812634795753 1492.167101487671 1450.0096951211067 1825.45306363202 2823.728500280792 3350.507293859392 3444.9084287062956 3588.312985563095 2693.289888299366 1701.4595079184269
594.3683927623665 860.7097385825094 1020.4954281864109 1266.2176192752556 1663.0119995332489 1838.7807991959846 1835.766880342683 1997.1232735718008 2189.0897546929004 1614.4991516447235
441.21709518963667 684.9374493997625 616.105213736896 1018.9879493392716 2503.445435884426 2957.82973437686 3078.2837902155943 3105.6701008955433 1591.81711098321 945.9901962680252
317.123887438918 477.8490106522397 521.41648844606 675.5107133176067 1083.6289091691747 1221.3817128398407 1176.6862202494278 1362.5868139408492 1013.2044819102223 609.1592233608075
548.3324240690961 786.1587840433815 847.5577168109301 1086.8470907864562 1785.6405101254963 2104.3940737723306 2122.5951935026706 2263.2523385813965 1682.3842657014452 1208.1345149606627
426.7937485159845 650.7667581844919 676.9449020762701 981.3852711011065 1991.028754949679 2417.934450595979 2488.596534104158 2558.4522783769494 1674.6190689738883 1148.2318733835493
