B2 B3 B4 B5 B6 B7 B8 B8A B11 B12
1726.2797399173874 1785.7485964288505 1621.3523114587142 2088.480191049958 3347.2131503136234 3997.680695167178 4107.101275540528 4269.723986357322 2914.135855507995 1693.6260164538903
640.4516777904756 721.0551986463378 750.8751949909283 916.4890167974896 1318.5948138727697 1534.2669574689946 1582.3045753946476 1659.8743832998698 1465.1172139498733 1005.5342527907006
451.74945829506083 620.7485737008249 767.1340051593681 930.3173864507978 1356.2473981322332 1527.3072243620484 1571.5446982131298 1734.7762208287938 1567.0527890322403 1123.1268512938027
330.60042890191147 489.5269495015782 458.8202982083281 719.8142111592497 1662.1171725152653 2007.8141167022732 2047.125011478302 2106.6281523349826 1286.183282875109 844.0917923067875
295.25723030619315 430.5301960006899 421.3587612190694 659.6937377902964 1396.9328976575289 1640.7192682164236 1702.9218859180949 1748.2372438159625 1065.0279596795706 684.9398448867275
344.5381149791132 528.7532529340605 435.7037420163068 755.2249307922175 2428.053059872366 3443.2324552011096 3482.5776716666437 3588.186194245184 1654.5633175740536 946.8662673486606
470.41269266693814 647.9185180474549 734.7156967448507 990.1218366056411 1537.9529177626118 1764.0796601090494 1787.793892202004 1977.6305585987038 1665.7657079044652 1168.7861966640678
446.54682051673495 687.6542489490657 661.339777942171 1098.9507328854152 2340.8251798252777 2768.1054653284455 2851.2026656996586 2984.2957877679437 2026.8106533612315 1289.9709379658982
413.6981166746739 649.036921680033 687.0376472152891 1076.818272315058 2058.1767405597475 2538.746474662172 2577.308168046049 2790.7156985579636 1639.836210426704 912.7647103718945
372.7559613717693 559.4568544856351 605.3772980294095 828.4371896903996 1423.0075380194605 1608.1893503646634 1502.133420427805 1737.0206324491728 1419.2551311283123 935.9661445119938
702.9629030049789 998.8810342352206 1235.224781379046 1447.1952306631606 2042.1916846816805 2337.6558342409894 2421.834159002648 2512.4311559978105 2464.8523391946887 1914.3355393401391
1054.0989576505592 1386.280757781669 1480.8522351482602 1905.5505345862437 3200.1472856633936 3622.57221559784 3683.970257126397 3832.895860098609 2971.8154995044797 2075.488193741905
516.918088985328 783.3214321311848 915.6860223371364 1237.9273070938702 1983.463504075481 2270.511925959727 2416.0151010394925 2560.4150255411996 1783.4676857152817 1169.6251549611027
627.5064506354653 988.2067096011198 975.2269548347219 1473.3308249791003 2744.0525684242402 3076.2348692190335 3190.89703316099 3293.256213430621 2221.3100493265415 1387.7277304947197
340.85408733202047 475.81394685939864 624.1933592495664 713.6438342149795 850.2784261328356 933.054493569031 954.4417940994739 1034.6826108607318 1287.5195650332585 1011.6975013257584
