B2 B3 B4 B5 B6 B7 B8 B8A B11 B12
390.9774001078246 614.6698878019209 621.5905934728391 890.7463668864922 1922.3685323158657 2204.608441503036 2229.731448537136 2294.6317783711115 1503.8763644658138 986.801833349313
433.2455191706583 622.7012395208706 708.7625345047719 871.5466677025315 1249.7912938796994 1388.8390481721626 1387.1422544136321 1483.7480056308814 1337.2971111592385 999.2247438464857
626.4556567379773 966.7553954680013 1105.2832646526504 1514.7253846779586 2710.876323048244 3160.0752671638584 3296.922705514665 3447.103358694675 2366.3057626097643 1581.155531027936
322.9316992739232 447.1856296231957 497.89740127381884 685.1333403145301 1241.108745500821 1413.033620641818 1415.305550232255 1526.504238175107 1053.4000241301799 663.2375682685251
151.26118887173874 261.1357594839447 128.07729103375812 423.4528016694217 1437.2542455906591 1736.897450692852 1837.2737818732578 1762.4180789389964 618.5676594110961 253.43450347023236
564.4631499648509 817.6221506037957 799.6859847376272 1191.168600037392 2218.213439688443 2597.0861516361633 2510.804270070505 2783.6626494973757 1813.3747004932766 1149.8314497649749
455.95259428664684 603.3499504405847 749.1757500225344 941.6435611459345 1285.5955018320137 1441.9476554776504 1461.4835971637863 1618.8705908930328 1681.7021040862214 1247.7716630517666
678.150764052321 969.6210055169306 942.5170376440472 1433.1678603637704 2938.7226203037585 3447.6576117199 3512.8074652399227 3729.7781115778125 2388.98596908764 1501.5311249066888
422.7528848654647 669.7533678603841 589.0852109291371 1031.5333860521312 2633.210056279306 3128.587810277969 3031.2388313207157 3294.224547312605 1675.573306426782 938.4670198925899
453.9951791389408 646.5821853906224 651.1075014907489 834.0523620817012 1407.3815795271444 1553.7475442104226 1509.397150707497 1590.96612753394 1117.6656438484472 777.4150497856316
604.7756044664027 769.1629413968542 842.7503329693527 1191.5429615449848 1807.0079741775858 2016.0190133819056 2094.9364114420227 2267.767083868347 1897.9136756381185 1431.7956936023659
478.8321982403129 790.589286203796 531.1430956966924 1224.498540594688 3984.8664860981175 4890.695962293055 5068.324518572625 5010.351435616901 1845.9502735751662 960.9497625110725
517.4315164338648 891.4351808174945 776.1407949427906 1346.1917825942185 3667.5784945559612 4258.68056393882 4272.106544021264 4378.027897438327 2294.5065734965497 1332.9988814303185
715.2228730186582 1038.3779437290607 1253.7048331938313 1518.0538612353387 2090.9723171214628 2310.3879133414343 2377.7118363628642 2502.475413127753 2536.5761794230675 1941.1051903103162
881.3785176270325 1160.2919411747475 1213.1258531716903 1630.2762544397842 2261.828643555358 2491.3170880911275 2423.3718120175054 2685.3485813250486 2306.0148483869966 1609.722907212249
628.000786805107 897.8790545468486 1038.327458990085 1315.8218196810074 1958.4666030769945 2208.7981128983565 2277.1422745503514 2389.995813282647 2037.054369837002 1539.7738612068256
699.3674199576346 994.7200205771362 1174.333655915587 1423.8017554039805 2089.327403832764 2342.6906320837834 2490.0063532422505 2505.5474283248477 2289.584942935271 1757.9805475023313
269.9130487467032 502.54456827928846 336.32106635159175 799.415388257228 2512.234566245642 2990.4660095487166 3039.5587801518636 3072.84525558995 1292.1975482980113 629.6002432105544
491.7794700404563 732.6381166273451 789.8898295034974 1110.5568668667452 1830.7138162945018 2108.7944104048215 2118.9622435955744 2321.4942440051354 1680.0343016948043 1053.9508015905901
599.2804291643853 920.479413928698 938.4327365421236 1368.709100571929 2966.160289834849 3493.86217221937 3512.9090828836884 3710.16448712291 2161.875934871836 1440.4295727418237
513.2036320475327 790.0634800947558 887.4708777337926 1205.786547948662 1947.50843561004 2187.419175804381 2276.33261684998 2382.951676794746 2078.2961609401978 1469.8696717808855
