B2 B3 B4 B5 B6 B7 B8 B8A B11 B12
453.01524416777573 691.2927423848822 824.1681631960334 1112.1414426553672 1409.022940818141 1559.7238903379582 1616.7481670343495 1790.4805705808624 1552.028280540678 1096.8618520301786
446.924494641233 689.267675657179 730.5295769966916 1034.719981245497 1507.0769280733105 1640.4966969358711 1735.948788124743 1820.7971354960728 1576.1643293807683 975.106542260895
542.4651742298622 778.383755936046 923.3338413882768 1141.5355484313202 2012.7734010573558 2500.525842973693 2526.143559066835 2679.5523866288618 2169.961231891302 1534.8732867594197
127.43138151320254 228.9120421244446 121.86490196857346 301.63192680150576 1260.440946399519 1751.277047583751 1837.2589963038677 1770.3377600921792 638.9761057052348 248.9796713882305
517.5284183815877 719.5281988989873 835.1970328501681 1029.0077310876711 1519.0211065680644 1694.2286889978977 1631.2614508904712 1824.3874472168463 1626.913845832618 1153.2051867565333
412.2555513537862 574.031494694737 741.0695193096861 868.430443271972 1090.7122112449392 1214.8191732462699 1241.0227897520601 1366.0342104010394 1519.019454384291 1150.410043942456
1004.0438178056792 1252.8138915289164 1218.2445550380519 1580.9282482083167 3007.2712813736466 3472.1386677141763 3500.4038634277995 3702.3637344177605 2260.4148639703076 1363.8053747654155
310.4907420748473 512.0593400718091 373.1974278390411 810.3292532549232 2324.007002304183 2855.1806219819005 2926.9258510471373 2978.251394441874 1282.3313748258406 721.9226384832384
614.2615164677152 959.2184157576694 998.8186840357537 1429.0920787883467 2726.2453316316005 3102.090860946292 3158.9565462864703 3275.0071304935464 2495.7915387067064 1764.6856048596048
377.55886402485356 531.6021544103565 692.8399591221292 812.5856120340457 1103.1354341064073 1263.6362813283276 1272.7683797531986 1391.985194601397 1411.4408178744682 1033.8848427560652
467.07744485430754 782.5235319581203 636.579411653953 1230.2282654520588 2757.548351276183 3313.0596759017117 3468.316152224833 3535.268681773874 1739.8316833546373 847.6765226228765
500.50688234814794 714.4766211574515 799.6334725583135 1061.1243101811247 2083.2152454744087 2558.2481136764086 2696.251219017092 2704.115811516581 1884.2329957655575 1302.306293984098
469.15631312750736 730.904744762573 734.8220364446206 1129.6962972603994 2441.7486116280497 2995.6211057400437 3085.8026027029923 3169.289569109326 1977.4258185197614 1319.4814863019965
106.94016886758293 176.1797064396984 113.17516745070657 284.369079127399 759.2220853566382 899.5630529220831 907.9889712243354 978.704130322002 501.23853119862616 233.01828849391873
580.0194878694875 862.7964086155996 969.4616913863487 1377.8479164526425 2572.0679338115588 3014.449082253471 2948.3879819843987 3293.6037572673144 2058.724352390069 1150.2156237802014
359.11738877744926 570.4906979486752 465.9129829827761 792.7525154675993 1851.4797366474304 2234.435824960653 2304.0549128771013 2357.5979849666487 1204.9307009509375 756.0877967808358
382.59154620922664 594.6122779203045 613.9357542024363 901.6211758789481 1858.0474882096132 2130.4536733358527 2174.4129810054783 2247.6463678155924 1564.4742009751874 1022.1470952285113
538.8962173959487 875.3729249290534 815.0035526490569 1309.031056622527 3131.6945948082484 3702.7874740064026 3736.7065704704555 3835.4611340111396 2128.333981421531 1413.479724054007
314.1557559750414 432.7190753809412 473.3036908898638 658.7250102823415 951.6548880102174 1058.5536523730652 1025.1837976675251 1116.7193843815244 969.6350177263066 598.3712429409634
563.5155707276662 800.4107605034303 1002.017934172384 1181.0319894946838 1478.368896883037 1625.4534721631746 1627.055314249681 1765.5751251741035 2104.6658210758733 1602.3050432396772
296.11887464519265 419.97144715290773 506.36690349498696 623.483595344062 977.4700216060025 1180.6841352560268 1223.5032508184827 1273.1529198401986 1141.0212843049544 872.6310017370567
374.2712951205737 603.6529890959804 570.3395526349333 935.9811889123056 2194.4242410625397 2611.38684896814 2664.952782428896 2717.970365768894 1612.8971150701375 1046.3222615645373
421.42385428363036 601.8246509180517 616.7067409205293 946.328035917532 1558.9166344606429 1779.809638822371 1763.9266237530767 1951.440585864737 1361.2385607121153 830.6454061826489
501.4731023257418 767.0798647228183 759.4588656090281 1200.1134439058724 2751.288465243168 3414.969909702386 3549.7315979499426 3581.213605583611 2075.7643418325797 1180.4395186124354
475.59442430993306 661.9478212073403 836.5398683806842 981.6628858188537 1261.823665048871 1392.902174744898 1427.2096831880701 1519.8439525692322 1751.9915921692832 1362.2765086583631
667.7393098810044 999.5015756647157 1168.2724006758133 1552.9459779773256 2733.706594019542 3105.2054692821916 3166.954748268171 3386.0419891873184 2576.365858763054 1717.7696275692015
