NPV PV Soil Shade
0.09865410751649435 0.37238395700583427 0.4133370049595235 0.1156249305181478
0.56803377647562 0.008986636826454196 0.42297958669792574 0.0
0.0 0.8571317629178739 0.14286823708212618 0.0
0.5056133748752196 0.0 0.4943866251247803 0.0
0.09514424837940219 0.23128124611056325 0.32687964585058793 0.3466948596594466
0.48627945752633944 0.0473205247294242 0.0 0.4664000177442364
0.41834149033908025 0.09291234608465683 0.0 0.488746163576263
0.6171766631363218 0.021098565376399023 0.3617247714872791 0.0
0.6497944375863562 0.35020556241364376 0.0 0.0
0.40895006799806083 0.11130486398617949 0.4797450680157597 0.0
0.49009925001310994 0.0 0.50990074998689 0.0
0.0 0.12251512707574008 0.4923286514667192 0.38515622145754064
0.36653875432714483 0.6334612456728552 0.0 0.0
0.2267427196473912 0.3936228267098496 0.2020040755285933 0.17763037811416577
0.0 0.4208348960444776 0.1554987646414309 0.4236663393140915
0.3625554855784902 0.23293513764436471 0.4045093767771451 0.0
0.457473686650791 0.20969445724746635 0.33283185610174265 0.0
0.03768330296933081 0.5171761574459544 0.4451405395847149 0.0
0.15025353787115267 0.22590637360869342 0.48306996303028715 0.14077012548986675
0.389096841291917 0.3467972757044592 0.0 0.26410588300362386
0.5466834892263499 0.09651487652296077 0.057525805335384754 0.29927582891530446
0.6091330311330587 0.14685684129163576 0.19984960119377412 0.0441605263815315
0.07566442445779202 0.0 0.924335575542208 0.0
0.0 0.5322512177413508 0.4677487822586493 0.0
0.35655020492195755 0.1504916367822019 0.49295815829584055 0.0
0.0 0.35426310682868245 0.6457368931713175 0.0
0.10098002977957972 0.3471866709215783 0.5518332992988421 0.0
0.4691429094699676 0.0 0.4036111850681265 0.12724590546190584
0.5565999509495778 0.2418461504975735 0.12962866792076028 0.07192523063208837
0.12538262909060294 0.10826287145726353 0.47969187749415937 0.28666262195797415
0.13759821024102695 0.27890865715540436 0.30996213984755694 0.27353099275601184
0.1663362383977934 0.43204928144587523 0.4016144801563312 0.0
0.18509567426068013 0.4796086382964717 0.33529568744284816 0.0
0.3615748190098088 0.17218893838369184 0.4662362426064994 0.0
0.17291653979657376 0.8270834602034263 0.0 0.0
0.2242911136762551 0.0 0.7757088863237449 0.0
0.47222005205548057 0.005711761702378361 0.4598814600169245 0.06218672622521668
0.0 0.5879200117091219 0.05381655411924944 0.35826343417162865
0.0 0.3577280870895102 0.12898050476539258 0.5132914081450972
0.3486408295222087 0.18202400578672617 0.3427760005853077 0.12655916410575727
0.0 0.06823428598239063 0.9317657140176093 0.0
0.5233557714501027 0.0 0.47664422854989724 0.0
0.14080362400327817 0.05302539489259423 0.3480687513209429 0.4581022297831846
0.08335229379744037 0.0 0.9166477062025596 0.0
0.2516431459847962 0.2630580984639733 0.48529875555123053 0.0
0.4315941859940323 0.0 0.5684058140059677 0.0
0.5301679094633308 0.2555618967167358 0.21427019381993362 0.0
0.11285611112224807 0.3169682433818795 0.3112457995441839 0.25892984595168844
0.15443614928879243 0.6418257966270244 0.20373805408418308 0.0
0.11381691261039167 0.17988021002073315 0.04231307700881001 0.663989800360065
0.3382082503901607 0.12292945332281059 0.3712786227178111 0.1675836735692176
0.09289549740324377 0.2578236406698395 0.31372754552532706 0.3355533164015896
0.2647142886187152 0.0 0.36460880817651703 0.37067690320476776
0.0 0.4846497801943228 0.15455975152066656 0.3607904682850105
0.0 0.20163239288548646 0.5019862912384776 0.296381315876036
0.4139865364910503 0.3347457848123363 0.2512676786966135 0.0
0.0 0.647435824560753 0.35256417543924706 0.0
0.0 0.9595908906559202 0.04040910934407981 0.0
0.1969112534211605 0.0 0.8030887465788394 0.0
0.09668822978163746 0.6076212936379295 0.15560229093432876 0.1400881856461042
0.07696522714801465 0.35204665528609663 0.0 0.5709881175658886
0.6934132308412789 0.1449832305140849 0.16160353864463622 0.0
0.465617554464919 0.3528582445502704 0.18152420098481065 0.0
0.08967184095929784 0.49125752378115395 0.25284489557383377 0.16622573968571444
0.488295260777435 0.17784142690272498 0.33386331231984007 0.0
0.3061797859015202 0.21068873204165323 0.26614869217675274 0.21698278988007386
0.28089018702726437 0.2982156607715747 0.13474312542703717 0.28615102677412385
0.0 0.2699770883012879 0.7300229116987121 0.0
0.4595499332754731 0.0 0.5404500667245269 0.0
0.543528484166095 0.14048804245911234 0.3159834733747927 0.0
0.0 0.3313856178913153 0.33827871693852823 0.33033566517015645
0.2752161560437004 0.7247838439562996 0.0 0.0
