B2 B3 B4 B5 B6 B7 B8 B8A B11 B12
327.407805426918 564.2256007210932 429.49619186898224 842.1697466509047 2374.1920639665022 2769.0738610634107 2855.5575948774726 2873.648697230385 1360.40508951607 854.0276320206883
454.7047240477161 639.1064479290113 744.1406993072504 959.5932059487697 1599.6039969476715 1818.9274369164582 1800.3875337382842 2010.4425300351222 1640.9641694124673 1072.0143569346849
514.992932995337 710.6151195020443 829.5209928618092 1042.8515348828041 1657.2638507906918 1898.1414561318043 1899.76275201052 2088.3327976006103 1971.4768095778472 1432.4560248682183
341.3860418120868 520.9711539294628 455.72241150963134 753.5966306529303 1669.0524113683496 1919.3784260416128 2024.9992047483565 2054.328000921181 1285.3794028108482 795.1932649454513
315.46982496634695 534.709986487456 379.5959289025563 845.734170280834 2536.951876656284 3076.3481497704993 3130.920138691564 3169.7805589607656 1452.7791899424622 836.4972118364828
474.9129157362394 695.9492463487411 737.5374284594794 1039.8733134002357 1990.814368355656 2299.4040608431847 2423.5597240678944 2464.462829275377 1757.6689188726807 1146.6710217696095
237.75134247532387 336.7555789596886 357.4591910955252 484.92949096239096 880.996979482005 1003.8971222458139 1072.7877027171737 1081.9085313960825 932.8353086763399 698.5879748097424
568.3982194807919 859.9047984451885 869.7943610062767 1338.7297058176002 2866.4127832342656 3380.814847248672 3383.339848251902 3650.6312179936995 1960.4312028623315 1048.202051761106
484.1020426420336 694.2746719078087 707.4577110841019 1017.5198286012501 1848.1618038052131 2128.7289197532564 2157.115847954018 2321.607425342571 1744.3803674339356 1242.3635230245968
515.5404664505272 734.7803662520016 667.5067388576803 1156.441001867857 2645.7604351210234 3167.6359255799994 3275.709441318572 3375.988810616046 1886.3599551614793 1142.4776390451661
440.8344171500137 703.3665010002128 729.7696970056907 1130.0974747873556 2244.3135739219824 2622.2491789533756 2732.23526327536 2827.9983334201106 1818.132008264478 1093.6792344584455
443.637523993528 617.4102923620292 673.7882542938826 911.928507540605 1761.439426972256 2231.7964347968446 2306.9407879705427 2397.4858702351585 1812.9517340098032 1356.2955427841866
479.3495838102923 698.2813385552045 600.7409767975795 954.3065157968335 2104.759060488391 2506.9773964633087 2507.347296722797 2628.7109429435477 1281.2384128796964 787.9486473363648
562.5517368577114 757.1394281543182 919.1944105127122 1097.296629852547 1619.817670187649 1839.9191020911094 1787.1769590543095 2009.5395542684544 1937.3209453280917 1460.4067908731556
169.88491948779227 257.4661507460593 229.54520725862596 380.75340898234407 905.5557178581895 1058.832115013924 1088.2232044866487 1107.7644692272618 689.687155746599 459.59050909611886
624.021216182299 928.6542052614979 962.3638297900329 1344.516404662716 2281.4508490988137 2602.5267351435473 2581.864031907129 2787.05082869158 2092.899402940607 1475.6478418087845
