B2 B3 B4 B5 B6 B7 B8 B8A B11 B12
273.3838215073167 420.539461907459 380.9542146299543 676.4477718767699 1422.4199129249364 1658.2663604638901 1697.2663604638901 1815.6661397409207 1327.604515891759 852.1994571216895
441.5553307290583 630.1150572183076 684.8713754944911 949.1947134283782 1706.3337026751863 1980.6850816106037 2037.14167422635 2122.2891229150764 1769.3222042629259 1286.9314359335085
284.11577767239004 508.107585583302 343.258805197402 820.0668727010441 2844.2830629962873 3620.314061320202 3793.9163545574456 3807.2495210060533 1414.6778582341735 756.8224141932795
203.07405296778293 348.43385067327176 248.91187953110324 538.9704751824729 1586.5225466035256 1851.4403069710877 1889.7007343617088 1939.3237891902781 790.6668143539978 378.4872414991389
623.0342659494358 834.4044393947203 1056.3819006787207 1272.665008255025 1744.3794130612582 1979.3071634207326 2032.7869414509967 2253.434358855867 2231.9036671459653 1638.967278548073
462.9697796980437 780.514474681439 570.528996402199 1155.792176624899 3313.9160470231363 3817.530620574891 3847.2113539564107 3936.201280522426 2044.5157456205175 1171.8306580308652
332.20722984682885 488.8746750706415 503.57014993659607 715.8064870479226 1311.077030163639 1512.7696120014548 1429.9957591442023 1627.5373991887705 1188.9454169271492 747.6435473447576
246.35866668233902 327.59180067581184 359.556398856334 490.5396847517681 975.7062630171382 1142.8818880491785 1058.4529071480843 1215.1109600730776 794.559750056837 473.68922453957987
247.5392900948033 347.42845625856023 382.31576022392085 520.8895981264382 947.7012766537244 1128.224773386438 1174.471617437251 1213.5338127606715 1011.8340000691246 768.3963917855582
489.40492489782196 757.4000995589856 779.4679861659786 1226.5992008638757 2926.939434367083 3642.645391371389 3745.64875251541 3896.4405992188813 1900.2476865565377 1011.4728115048148
218.22220946601982 358.6356771318097 319.972345186411 545.2883303792278 1015.3769665136322 1154.9640785259533 1219.0089682511086 1253.148879222751 768.9560750187608 389.90024861918937
444.51372570242177 575.2931157914642 722.1672772991915 802.7260574772765 918.5101100336773 1019.7939008904248 1083.2081927068034 1150.3076265928464 1535.521005166315 1246.4578242205253
457.18466993014283 615.2981022494808 723.4376313883073 931.7067428803468 1288.5413950889945 1453.3308274985654 1459.8598843181405 1643.4388719541107 1615.8329889927147 1149.4467373017621
385.9596612647351 480.4160225925409 565.4195253313954 742.3294470574211 1050.2844824925398 1159.2114840227036 1153.175383371087 1355.768253662848 1351.2168150301015 1002.9996779335982
368.61339064747324 613.9238241260482 391.17399015645583 963.1547505591684 3169.9558695031183 3937.963445910683 4066.3062916834047 4050.1768248645258 1504.6036864615323 745.9463588085756
264.79577529613385 421.3748661116546 346.73442187634674 603.2304756648664 1834.2191797439611 2427.014776505518 2418.860970683208 2552.4288896295175 1168.039794050235 584.0603074995732
304.4003532087381 398.44253377094793 492.5521649605087 598.29637122666 743.7724821135765 821.6965280825733 852.8390833146038 926.7000199190107 1137.1774085067143 905.313088912968
527.6849360839916 711.3334546963163 779.4693842288681 1061.727402128032 1996.1999917173175 2320.1087199173685 2253.0327567696795 2477.078827918522 1826.0933333233388 1211.043501184749
428.3894767821472 686.8526357095295 652.5477373084648 925.6615293970717 2244.46025326449 2636.4165112425026 2679.2436438624227 2862.3253165806123 1536.6279571952084 882.2406596602306
164.36144309934033 243.32303447202588 332.75708697836507 408.1139576537221 584.8115191197672 673.6833315841004 694.5592323780076 783.1722520598906 600.5909559352821 366.15048999461277
538.4674243821256 696.8284389925815 724.5154314388607 977.1202446581327 1355.444419017824 1496.8414154051031 1459.8395166886337 1623.1437015077056 1449.4572228263228 1035.8023279538359
494.88155801987705 784.6609090669876 752.5255293722 1286.6256342845568 2512.759819137881 2971.0278045920077 3082.346036326084 3246.1107718998855 1575.5961156975436 943.9392614605789
450.20367733355795 642.7562784379464 677.1270629135378 1005.2272520379878 1890.3736183690544 2300.0423577444767 2349.046068741588 2498.4083147638194 1683.6040293816013 1040.4839765498327
593.3739991033794 799.5815715059287 821.537828136483 1163.3093540829836 1927.667853853705 2246.8715025710417 2260.713323224665 2414.54789931552 1872.6599385606896 1330.325266691916
623.1641532831381 844.9346306807777 992.8977239955472 1293.581033148144 2204.792651612841 2545.427104259312 2343.504075568288 2818.636246718658 2101.2028265823164 1317.8154665738473
377.70428698866516 634.9838609910225 468.2949772533891 937.712226676389 2496.946000105017 2957.8903603357953 2975.976351470661 3086.856650030145 1588.9010872991 833.0774418118261
526.6087993164905 742.1973201989106 832.0556445696373 1053.920848368987 1370.3303653812984 1469.2949992457316 1738.3400512632147 1561.0122812482032 1762.9044941454538 1144.0796361272387
298.20874222367434 397.331038138478 407.53863214348996 563.0032918914527 1068.0663044442233 1299.8862923065817 1271.4867064111995 1369.6621459728508 943.2858934561858 588.9342918582691
292.31696525362906 473.6039184752905 374.85833082408726 716.7999983883053 1856.1486575894166 2280.573754023134 2406.9003094295563 2356.7307249915607 1273.7189766130268 794.3451123010552
