B2 B3 B4 B5 B6 B7 B8 B8A B11 B12
202.92014658726953 331.90352341741476 313.8248788017467 543.7779545153534 930.0696500635256 1091.4159919570093 1178.7954553080249 1293.686579535118 730.59391179913 394.2239060804055
1001.9093404545345 1060.6395795931735 772.7506991198879 1264.5482398629274 3233.924383218295 4341.098823241912 4473.838813667846 4563.061531424604 1790.2179049836222 799.4424118126794
379.4152105244306 582.0514707081683 578.0451685461009 869.791273038154 2131.75597080285 2487.123747320985 2532.200280807374 2568.378995934113 1308.381731684189 871.6143794159271
608.3970388237747 927.977640114635 1106.7978546496684 1557.8878984458263 2377.8882005731753 2744.259102509466 2952.3028654068385 3231.883466697699 2187.8277685392713 1326.7626026298908
729.9211411992546 1005.3171676772228 1043.0267830385774 1456.2374844155372 2490.9422103152483 2897.3811864486565 3006.921004361394 3123.6333425384873 2187.0326029213074 1523.795682532223
565.9855302793209 818.1729156852863 958.7510411135963 1232.6779747698936 2079.023150563832 2409.934749248125 2407.7389975846845 2602.6318215509327 2053.689722418471 1429.5056033059782
503.00717809782464 709.200278238874 888.9696128851899 1084.9878403299208 1631.7973117220408 1873.0975564615983 1841.710139177859 2069.1522535517097 1752.9600920522087 1166.7106155668553
276.7491600733046 390.51486977291813 410.10123980032586 578.9453146182104 1146.7506014856053 1323.1790454102859 1366.60608863131 1417.827534793435 1072.4145542954316 822.9840365077056
504.6050733941436 790.5058652735723 701.2900325957562 1135.4484203272996 2277.6710860394796 2677.3543856730766 2706.5005616212293 2800.434590465873 1562.4174837388728 945.7960106865243
584.4822014808404 857.2884601450024 982.7807948698953 1220.235614695027 2314.0337339187954 2939.965372492551 3064.9659499710133 3120.5290867201365 2305.067653263646 1606.0850323594386
574.8031419207151 812.7621964808079 850.1698261847948 1233.548780626064 2456.523268002504 2898.367201323764 2985.1091512736 3084.3930350909945 1819.1697996937203 1208.7078114367393
673.3189976472509 1012.9657252834032 995.2546683411335 1521.9414116855369 3762.2648711682014 4469.210271320399 4630.537648794718 4622.790504183774 2288.9352577522145 1510.7479000192714
286.35153049264693 438.6836852145997 363.4139932729548 609.9584355589153 1939.5849624698803 2654.806746797563 2696.1743832808743 2738.7340531330274 1169.0910850543307 560.8758563946261
848.8962198843903 1199.3260425134674 1497.7664947398785 1746.9199792372833 2159.4326372695186 2348.906534999508 2346.7843103296723 2559.929979870185 2839.6495848687096 2184.1966318511713
260.52170782986275 334.16556081778737 370.2200929267172 515.871968709955 769.1352616615692 857.3305750883072 890.3427520188081 964.3549422414477 837.2323937063063 633.9457496349404
490.89503625556785 822.5966908370453 736.1565304143313 1235.5146346324634 3155.2951959231896 3716.816416570492 3764.429043087433 3810.5712439367403 2001.6821208267233 1294.6512454469248
535.8255664538015 795.5703726013097 896.1545414761662 1156.8057039357107 1907.8492129867468 2140.4464272425676 2187.6882812674503 2254.7511668386974 1876.8888789190448 1385.9801079299675
371.0964475016955 639.4091872543024 461.36337012991385 983.5422242894431 2987.1839072522134 3590.932917559556 3549.3682945436303 3702.611813036607 1378.9108939982677 673.7675006291197
234.8714435761483 364.7128488681933 267.3142210052849 574.5665447133283 1586.1965832518893 1895.9430926266245 2002.304265805897 1948.5258631159986 938.8904048812544 535.983738241122
346.82790347379085 619.760623842912 358.4334264284522 995.892352590594 4054.4320268632937 4863.090670601703 4940.66999090172 4943.918574075494 1361.1352684594647 606.024784259231
725.4007281600855 1031.036217950213 1073.065253723149 1619.176690084171 2586.0495704828104 2937.137536091662 2906.3335502165983 3231.0710175910667 2334.45399355166 1440.0313123723397
