NPV PV Soil Shade
0.0 0.379661778418568 0.6203382215814319 0.0
0.0 0.2945133357417349 0.7054866642582652 0.0
0.8793151937999413 0.0 0.12068480620005875 0.0
0.24421674566890283 0.0 0.28740557845567627 0.4683776758754209
0.0 0.17244465893782954 0.533198669537222 0.2943566715249485
0.5234876735672674 0.08578878230462905 0.3907235441281035 0.0
0.5445668931306632 0.45543310686933675 0.0 0.0
0.31101254629355995 0.4437935489030592 0.0 0.24519390480338088
0.21591399968259092 0.0 0.21778173792946334 0.5663042623879458
0.24403690796988142 0.21646522564423146 0.3769974310118449 0.1625004353740423
0.0 0.806255570652375 0.19374442934762512 0.0
0.08905866600606856 0.18770836918065462 0.012743172499321368 0.7104897923139555
0.0 0.00964403994735226 0.2153194451681161 0.7750365148845315
0.18741786689905365 0.3619380942258536 0.0 0.4506440388750928
0.22370448964710674 0.2656449053637783 0.24295929854527018 0.26769130644384476
0.9125677106817986 0.08743228931820134 0.0 0.0
0.2208447954391174 0.10902123830550323 0.3209146362441267 0.3492193300112528
0.2628401218439594 0.3165535271205209 0.0 0.42060635103551974
0.48898552417959307 0.5110144758204068 0.0 0.0
0.36525144821151434 0.28489241922534303 0.2721295331840146 0.07772659937912797
0.7899098702952012 0.0 0.21009012970479882 0.0
0.3840203018857855 0.26355937513257083 0.35242032298164366 0.0
0.39443118102147323 0.021597509085972837 0.39580217577478 0.18816913411777403
0.17434482035030235 0.6909626872861934 0.1346924923635045 0.0
0.38668133229205703 0.40140553219806596 0.21191313550987706 0.0
0.5202443109502509 0.27309745104802624 0.06236111412177299 0.1442971238799499
0.05884238262324223 0.5035552197785889 0.39529237128498906 0.04231002631317981
0.643969119116727 0.274205268846736 0.08182561203653696 0.0
0.0 0.30863964315232495 0.570965236532776 0.12039512031489889
0.42289252543227174 0.5771074745677283 0.0 0.0
0.5129439888625511 0.48705601113744895 0.0 0.0
0.2856159497572904 0.21513044858217167 0.01971229847882444 0.4795413031817135
0.18997592515208328 0.37919618402988153 0.3148815656865375 0.11594632513149775
0.3035418488064429 0.3187097992700737 0.1218168212295656 0.25593153069391783
0.35789542659026774 0.2509308090203458 0.3911737643893865 0.0
0.29176835708315585 0.3158874536457656 0.3050196517683336 0.08732453750274491
0.32688141528913744 0.20066309883111796 0.3467595949032601 0.12569589097648454
0.17451066574217214 0.21434333424041344 0.36165012668575425 0.2494958733316603
0.0 0.5823216380717817 0.41767836192821844 0.0
0.5071215496172834 0.0 0.48843780963044836 0.004440640752268382
0.032542800781771776 0.24826380667908005 0.6572786346044375 0.06191475793471055
0.476631781120141 0.5233682188798591 0.0 0.0
0.18508902595328058 0.0 0.5147061849583473 0.30020478908837206
0.17663171449457235 0.2863234444289784 0.11739035315804891 0.41965448791840043
0.6592930075144172 0.16526456368452147 0.17544242880106137 0.0
0.35801090010598613 0.2754499902904439 0.3665391096035699 0.0
0.5140495037288709 0.24200155488808076 0.24394894138304832 0.0
0.39043141507055007 0.0 0.3819381237347249 0.22763046119472505
0.2767973060919922 0.06360467628226876 0.6595980176257389 0.0
0.31421570504856877 0.3830494642979214 0.3027348306535098 0.0
0.0 0.8703462717602358 0.12965372823976415 0.0
0.2661949649426045 0.311913725356356 0.148112598289258 0.27377871141178145
0.04051471412963644 0.4934686782217219 0.46601660764864167 0.0
0.6853880233419403 0.03154836578270491 0.08825595320378843 0.19480765767156644
0.5766815379734664 0.06365605591124276 0.3596624061152907 0.0
0.5108985347465759 0.37637873868124316 0.112722726572181 0.0
0.3182189993296901 0.0616220260442695 0.14869773297953487 0.47146124164650544
0.0 0.44940913105490526 0.4348476568785547 0.11574321206654004
0.7936853013069483 0.0 0.20631469869305175 0.0
0.13318828421213105 0.5663030641995563 0.30050865158831264 0.0
0.21814802650337145 0.2821104904766684 0.49974148301996013 0.0
0.21553678020031825 0.26334263806804514 0.0 0.5211205817316366
0.261598189490377 0.155127487173299 0.27164365528208384 0.3116306680542402
0.009180299835804668 0.13726775965851032 0.3512512704408282 0.5023006700648568
0.6182008077175052 0.0 0.20898587162244714 0.17281332066004765
0.0 0.3291110135350318 0.14731260691367 0.5235763795512981
0.4213578696766357 0.4278858369911836 0.1507562933321806 0.0
0.43696671386889196 0.0 0.08970169032744171 0.4733315958036663
0.21262725521582318 0.25107520542414796 0.0 0.5362975393600289
0.23271353868302755 0.052661830102760064 0.18284339694703589 0.5317812342671765
0.8927140758198391 0.0 0.10728592418016096 0.0
0.20383094795429033 0.7961690520457096 0.0 0.0
0.22258372441698585 0.36765780561759526 0.0 0.40975846996541904
0.6975804679874056 0.2832714362938502 0.019148095718744217 0.0
0.5196362316090033 0.2389115659814213 0.24145220240957546 0.0
0.36017300246658174 0.2967172550333503 0.3431097425000679 0.0
0.0 0.4969507822516752 0.5030492177483247 0.0
0.5898082560745425 0.13435110445980655 0.0 0.27584063946565096
0.0 0.41549179140191195 0.2642122043387665 0.32029600425932153
0.3720773975491851 0.37674550806013696 0.0 0.2511770943906779
0.531426920817571 0.4419990473989564 0.0 0.026574031783472583
0.7791857158120641 0.057225564622767365 0.16358871956516852 0.0
0.0 0.25140380660772843 0.3747389727160234 0.37385722067624816
0.38842370040817703 0.24122144448979502 0.1906379541170216 0.17971690098500642
0.2253790262066486 0.48807387097710214 0.0 0.2865471028162493
0.38920664676500605 0.604055631767549 0.006737721467444978 0.0
0.27964701470349035 0.31510820546571583 0.4052447798307938 0.0
0.08923671139591267 0.28825163153417976 0.4319289101982989 0.1905827468716086
0.9832511959822221 0.0 0.016748804017777882 0.0
0.0 0.6307965046262846 0.36920349537371544 0.0
0.2616511258843065 0.5077088213943575 0.23064005272133614 0.0
0.23574692647369302 0.49792729028343397 0.2637250229216058 0.002600760321267263
0.5560496611477602 0.1988258231644989 0.0 0.2451245156877409
0.3412085096774465 0.1593173270807061 0.35437314194074343 0.14510102130110403
0.0 0.9614600503708834 0.03853994962911652 0.0
0.3950785919376471 0.3621345555443209 0.24278685251803203 0.0
0.495028911140956 0.2875084440300438 0.21746264482900035 0.0
0.44862458096257374 0.08099593211246413 0.4703794869249623 0.0
0.6086616009125427 0.39133839908745727 0.0 0.0
0.3852920520236523 0.2610409051895726 0.35366704278677513 0.0
0.3267090221959362 0.378966053093698 0.08886320224373476 0.2054617224666309
0.02556645466796384 0.3657389811735725 0.1446818915728941 0.4640126725855695
0.23649285117528146 0.2795268367208605 0.3352968215976965 0.14868349050616167
0.36508348806144597 0.18303938486928928 0.4518771270692648 0.0
0.35316098186400496 0.29645324623298586 0.2712195316111634 0.07916624029184582
0.204346307386444 0.0 0.32597374871101453 0.4696799439025415
0.5347570487623517 0.4652429512376483 0.0 0.0
0.48681978156257083 0.4574690044588815 0.055711213978547634 0.0
0.22097914136257885 0.45554588815792324 0.035928297413554196 0.2875466730659439
0.43297080809042393 0.018720951853149294 0.0 0.5483082400564268
0.5652932971323141 0.0 0.30698987646299963 0.12771682640468623
0.17112790525854987 0.5766144576134516 0.2522576371279985 0.0
0.8241906070608371 0.17580939293916298 0.0 0.0
0.034955861526270816 0.5134872146441224 0.0 0.45155692382960677
0.1521229394338503 0.13178625925072043 0.33296910135899627 0.3831216999564329
0.2313363790463359 0.3269020805465024 0.33098119268483706 0.11078034772232466
0.24922606900861863 0.26556385402367216 0.48521007696770935 0.0
0.20519698106431775 0.3494508106947476 0.44535220824093474 0.0
0.27507213901432537 0.28224151486766474 0.11220658769024817 0.33047975842776167
0.6993352323779588 0.10675886946553385 0.19390589815650736 0.0
0.4844277154287495 0.11372046757963526 0.40185181699161526 0.0
0.06706430401528407 0.0 0.9329356959847159 0.0
0.0 0.3414385015599395 0.6058897414767319 0.052671756963328535
0.0 0.11355090348585686 0.8864490965141432 0.0
