B2 B3 B4 B5 B6 B7 B8 B8A B11 B12
689.0899826025757 908.9862483804325 944.7910512074088 1261.4822526433868 2413.814973670912 2884.930457375106 2885.796286159614 3105.722983338639 2008.9405116531811 1343.0153508449116
663.0809557914645 981.6156440882462 1017.1886025957044 1497.7426153161061 2758.33931527462 3167.2173184740686 3172.3939400647914 3392.467099679143 2364.428176204375 1547.704098882765
651.7109203118371 950.1627403638098 1018.6493560524498 1434.3296745976081 2326.549163012437 2691.0309624927086 2673.6339243629354 2995.2826580770056 1974.3360962087659 1155.6399852480636
370.80615152214415 530.2112779008362 686.4636110756591 784.5041386749433 982.223204804051 1078.8733557075473 1113.6303002384798 1175.3996894936681 1354.6716980783222 1086.2553567429943
303.9913085358294 452.37174090855075 534.9093460202698 678.8540156098139 1106.932556644579 1309.0064867148715 1368.1487957613654 1398.1233456048465 1153.323502047507 863.7482132615826
447.9303663042431 635.6265543030993 754.264266986422 920.5050294184704 1373.3588543945511 1580.2915003315256 1498.6340928507923 1704.0170005308516 1514.046524330831 1075.6141568677422
588.2262693792582 950.8973429779048 1008.0643916953541 1530.284027176526 2650.1354698252544 3238.3320072531305 3302.45899086548 3583.5558941206937 2094.1138003690876 1236.107318120226
633.5398796506771 913.7412895059472 1172.0554362752212 1349.7205678919618 1731.5269029955732 1911.584342410558 1965.7935024908759 2075.670033049911 2314.4876312055944 1847.8315500253457
347.48918667795095 512.7820199497908 595.0541093469618 755.2936322314295 1192.0164566570343 1369.7328938085402 1366.3703867544525 1461.5109509741828 1275.6613432684755 939.6058596281059
220.68541705993198 335.3507755768595 323.41533911928093 542.0008928527297 1080.1195026780033 1269.3440734803194 1232.3631424907305 1388.4813270986813 921.9107081197393 484.57934895754266
684.1599432246963 937.1895111509513 1083.1767273711469 1464.401796127408 2582.3920840572428 3011.201088298213 2891.999020096252 3319.7877662702845 2238.9027395368707 1333.607915942757
