B2 B3 B4 B5 B6 B7 B8 B8A B11 B12
708.1238349006771 1024.0223983001138 1148.8962857546503 1467.0922632580405 2366.1235733646736 2632.5824420825097 2647.350998726482 2814.645564262886 2291.323383851196 1641.4757291249596
614.6158709882639 879.2033925372923 1000.9053386320519 1281.962959488245 2326.037774611307 2731.8719128491634 2698.9681537430015 2849.4193418858677 2083.4334151527873 1459.17125974294
402.21241388335335 614.8224305936202 547.3334339109923 963.3754820843603 2293.194492139109 2760.8316399765854 2761.287039704597 2919.836177466551 1390.9616576350259 694.292955288184
377.2097186966779 571.5473460089562 584.0274496186515 862.5372313417205 1822.7869613328398 2136.8286679103844 2101.7396957419105 2292.1744249009107 1381.0499278660266 787.6153471219046
402.9948520017461 570.3150649422325 556.6998407713777 797.6997658832341 1461.8867235035527 1682.931544744345 1580.7967798705624 1747.5730827674674 1032.1689214428666 575.0625926230475
1120.1715625801176 1491.124720597371 1792.1732237312888 2031.2105385311042 2628.7981947199164 2880.6925284884087 2914.6647408715253 3124.117465279148 3182.5180100426956 2456.6165308870045
1290.5545856873418 1591.859818920084 1792.2673008568197 2079.3317043002644 2984.8352963086704 3291.3518625047154 3312.650521528264 3541.282571962063 2929.1945489788222 2207.981616020909
488.847181504314 689.5620236075642 843.5943698202545 1066.398335851116 1654.4685191252563 1898.7411944510316 1939.8015645086339 2126.937588414774 1599.7442839779358 1033.120215954845
559.5474771955188 816.9906330319711 971.5072257764261 1274.3317818050014 1902.3122177061712 2136.016045387615 2180.725161369336 2360.398295173286 1927.880539863031 1179.3365088933563
476.2172878406418 744.518675169745 665.4733485606043 1114.557695331221 2447.4202294731886 2788.966232194101 2823.3725974628514 2941.9525671195397 1709.4631786767973 983.9769242356979
647.4281770440149 905.5855860524141 1135.0280932878957 1291.6961978946201 1627.9110778484403 1799.4774796289823 1781.4484381240568 1947.4920436379646 2093.232123249437 1635.9028817619142
1090.8264075490365 1515.260201519148 1948.523718082341 2142.682042869441 2453.988047380181 2634.175599938648 2702.30469695438 2869.7504435443107 3509.8355117456936 2867.7529176528788
